generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0793727,0.001,0.0360529,0
500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0138982,0.00138203,0.0224246,0
500000,Ranodon_sibiricus,Hynobius_retardatus,237.126,0.113843,-0.00959928,0.00438202,0
500000,Opithisthotriton_kayi,Prodesmodon_copei,191.877,0.0490844,-0.00672441,0.0735197,0
500000,Mertensiella_caucasica,Pleurodeles_waltl,198.795,0.100299,-0.00305684,0.0251796,0
500000,Salamandrella_keyserlingii,Parahynobius_kordosi,203.725,0.0449429,0.0116684,0.00369262,0
500000,Ambystoma_gracile,Ambystoma_opacum,231.438,0.105159,-0.00582569,0.00199042,0
500000,Plethodon_sherando,Plethodon_websteri,218.871,0.109437,0.00590885,0.00170855,0
500000,Eurycea_rathbuni,Eurycea_troglodytes,254.594,0.25891,0.00782971,0.103793,0
500000,Parvimolge_townsendi,Bolitoglossa_cerroensis,211.766,0.100338,-0.00532625,0.00120208,0
500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,170.226,0.0643162,-0.00508738,0.00180616,0
500000,Cryptobranchus_alleganiensis,Urupia_monstrosa,44.0754,0.0270026,-0.000394738,0.0194593,0
1000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0530075,-0.00492449,0.0209626,0
1000000,Salamandrella_keyserlingii,Ranodon_sibiricus,230.683,0.121877,-0.00619853,0.00378954,0
1000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,177.875,0.013344,-0.00258569,0.0532259,0
1000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,189.75,0.0322714,-0.000366376,0.0168522,0
1000000,Dicamptodon_tenebrosus,Dicamptodon_antiquus,190.612,0.024668,-0.00132191,0.0226232,0
1000000,Ambystoma_talpoideum,Ambystoma_gracile,220.773,0.102033,-0.000310409,0.00070565,0
1000000,Salamandra_infraimmaculata,Lyciasalamandra_atifi,231.886,0.0893183,0.00271983,0.00271858,0
1000000,Pleurodeles_waltl,Notophthalmus_meridionalis,208.426,0.0911,-0.00290996,0.0292611,0
1000000,Amphiuma_tridactylum,Proamphiuma_cretacea,159.207,0.00572351,0.00318929,0.036008,0
1000000,Plethodon_caddoensis,Plethodon_jordani,253.839,0.178281,0.00056233,0.0259051,0
1000000,Eurycea_rathbuni,Eurycea_troglodytes,249.534,0.206162,-0.00508448,0.0207986,0
1000000,Nototriton_saslaya,Nototriton_guanacaste,255.896,0.120366,-0.00566725,0.0109544,0
1000000,Rhyacotriton_cascadae,Amphiuma_tridactylum,112.786,0.0486168,0.000994471,0.000333646,0
1500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0274699,-1.43107e-05,0.0211383,0
1500000,Salamandrella_keyserlingii,Ranodon_sibiricus,230.385,0.119781,-0.00613872,0.00195768,0
1500000,Ambystoma_opacum,Ambystoma_cingulatum,241.665,0.09235,-0.00670978,0.00178209,0
1500000,Mertensiella_caucasica,Phosphotriton_sigei,196.208,0.12449,-0.0100078,0.0218517,0
1500000,Plethodon_sherando,Plethodon_websteri,236.153,0.159082,-0.00896192,0.00795277,0
1500000,Eurycea_nana,Eurycea_neotenes,264.102,0.739902,0.00538408,0.0292705,0
