generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0793727,0.001,0.0360529,0
500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.111503,-0.00277751,0.0681343,0
500000,Salamandrella_keyserlingii,Ranodon_sibiricus,234.125,0.103341,-0.00601154,0.0102446,0
500000,Ambystoma_talpoideum,Ambystoma_gracile,217.822,0.113118,-0.00179749,0.0147465,0
500000,Mertensiella_caucasica,Pleurodeles_waltl,198.866,0.117701,-0.000405622,0.0574525,0
500000,Eurycea_spelaea,Eurycea_chamberlaini,224.038,0.124148,-0.000501334,0.00683612,0
500000,Bolitoglossa_gracilis,Bolitoglossa_gomezi,251.768,0.20623,0.00494778,0.0383792,0
500000,Parvimolge_townsendi,Bolitoglossa_cerroensis,206.218,0.125437,-0.00564397,0.00680273,0
500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,154.795,0.0124831,0.00564585,0.0392513,0
500000,Plethodon_petraeus,Plethodon_kentucki,252.669,0.155502,-0.00678071,0.00153829,0
500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,158.505,0.0513176,-0.000994712,0.00232786,0
1000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0950557,-0.0021956,0.0642585,0
1000000,Ranodon_sibiricus,Hynobius_retardatus,235.773,0.117836,-0.00873525,0.000148807,0
1000000,Ambystoma_gracile,Ambystoma_opacum,228.883,0.0980375,-0.000333059,0.0184417,0
1000000,Salamandra_infraimmaculata,Salamandra_atra,253.418,0.124924,0.00562278,0.10053,0
1000000,Pleurodeles_waltl,Notophthalmus_meridionalis,210.773,0.236113,-0.0107821,0.115141,0
1000000,Eurycea_naufragia,Eurycea_rathbuni,244.705,0.258953,-0.00208903,0.101427,0
1000000,Parvimolge_townsendi,Bolitoglossa_cerroensis,210.814,0.0808975,-0.00321566,0.00550931,0
1000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,148.777,0.0414738,0.00541091,0.00411061,0
1500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0418174,-0.00940187,0.0526317,0
1500000,Salamandrella_keyserlingii,Ranodon_sibiricus,233.876,0.116635,-0.00482436,0.00845052,0
1500000,Ambystoma_talpoideum,Ambystoma_gfs,212.632,0.018878,-0.00404703,0.0461889,0
1500000,Ambystoma_gracile,Ambystoma_opacum,227.104,0.0980551,-0.0002291,0.0249894,0
1500000,Lyciasalamandra_atifi,Lyciasalamandra_helverseni,243.64,0.094191,0.000595585,0.107229,0
1500000,Pleurodeles_waltl,Notophthalmus_meridionalis,200.469,0.16732,-0.00451292,0.0849378,0
1500000,Salamandrina_perspicillata,Mertensiella_caucasica,181.843,0.0628534,-0.00086912,0.0475602,0
1500000,Plethodon_sherando,Plethodon_websteri,237.747,0.124225,0.00016853,0.00813178,0
1500000,Eurycea_wilderae,Eurycea_bislineata,243.945,0.154651,-0.00130261,0.0416731,0
1500000,Eurycea_naufragia,Eurycea_rathbuni,246.564,0.22587,-0.00248338,0.0245214,0
1500000,Batrachoseps_kawia,Batrachoseps_attenuatus,229.369,0.105914,0.00193199,0.00406537,0
1500000,Parvimolge_townsendi,Bolitoglossa_cerroensis,209.904,0.100267,-0.00626782,0.0105525,0
1500000,Cryptobranchus_alleganiensis,Urupia_monstrosa,30.4843,0.0529197,-0.00126569,0.033054,0
1500000,Dicamptodon_tenebrosus,Dicamptodon_antiquus,185.928,0.15441,0.00140422,0.170516,0
1500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,165.741,0.0607679,-0.003957,0.00378677,0
1500000,Cryptobranchus_alleganiensis,Urupia_monstrosa,34.4873,0.131474,-0.00435816,0.0707609,0
2000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.00325924,0.000349813,0.00933048,0
2000000,Salamandrella_keyserlingii,Ranodon_sibiricus,227.759,0.095008,-0.00208775,0.00918403,0
2000000,Ambystoma_talpoideum,Ambystoma_gracile,214.625,0.0727391,0.00487131,0.0205473,0
2000000,Salamandrina_perspicillata,Mertensiella_caucasica,98.5945,0.0623743,0.00656141,0.070625,0
2000000,Amphiuma_tridactylum,Proamphiuma_cretacea,159.511,0.0742456,-0.00213744,0.0738433,0
2000000,Plethodon_sherando,Plethodon_websteri,228.355,0.139602,-0.00579192,0.0034803,0
2000000,Eurycea_naufragia,Eurycea_rathbuni,245.1,0.262395,-0.00143802,0.122468,0
2000000,Parvimolge_townsendi,Bolitoglossa_cerroensis,204.468,0.0826091,0.00166184,0.000771541,0
2000000,Chiropterotriton_dimidiatus,Parvimolge_townsendi,203.197,0.0446307,0.00718194,0.0121686,0
2000000,Amphiuma_tridactylum,Ensatina_eschscholtzii,133.11,0.0454097,0.000121634,0.00287373,0
2000000,Cryptobranchus_alleganiensis,Urupia_monstrosa,40.9785,0.150209,-0.00267641,0.109338,0
2500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0033767,-0.00594083,0.0263002,0
2500000,Ranodon_sibiricus,Hynobius_retardatus,235.182,0.108395,-0.00463632,0.0115897,0
2500000,Salamandrella_keyserlingii,Ranodon_sibiricus,225.337,0.0398395,-0.00394696,0.06287,0
2500000,Opithisthotriton_kayi,Prodesmodon_copei,188.622,0.0751287,-0.00536793,0.0867481,0
2500000,Pseudobranchus_axanthus,Kababisha_humarensis,131.325,0.127634,-0.00283491,0.100032,0
2500000,Ambystoma_gracile,Ambystoma_opacum,228.847,0.13262,0.00265902,0.0231792,0
2500000,Ambystoma_talpoideum,Ambystoma_minshalli,198.823,0.0287113,-0.0095784,0.0245338,0
2500000,Dicamptodon_tenebrosus,Ambystoma_talpoideum,126.067,0.123996,0.00167913,0.172936,0
2500000,Echinotriton_chinhaiensis,Tylototriton_wenxianensis,237.486,0.126823,-0.00396619,0.0185682,0
2500000,Salamandrina_perspicillata,Mertensiella_caucasica,173.306,0.00335235,0.00162915,0.0188196,0
2500000,Salamandrina_perspicillata,Mertensiella_caucasica,177.421,0.110678,0.00294522,0.0980581,0
2500000,Necturus_lewisi,Necturus_punctatus,164.316,0.0506174,0.00220759,0.0566752,0
2500000,Plethodon_petraeus,Plethodon_kentucki,252.526,0.181917,-0.00104236,0.0242247,0
2500000,Eurycea_quadridigitata,Eurycea_naufragia,238.12,0.175475,-0.00533592,0.0115385,0
2500000,Nototriton_lignicola,Nototriton_limnospectator,245.36,0.0787993,-0.00217306,0.00619715,0
2500000,Bolitoglossa_alvaradoi,Bolitoglossa_lincolni,232.487,0.0964769,-0.00688837,0.0290186,0
2500000,Parvimolge_townsendi,Bolitoglossa_cerroensis,211.577,0.115454,-0.00318944,0.019066,0
2500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,144.15,0.0551762,0.000586551,0.00233366,0
2500000,Cryptobranchus_alleganiensis,Urupia_monstrosa,47.013,0.130822,-0.00688302,0.0628249,0
3000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0118067,0.00064368,0.00514373,0
3000000,Salamandrella_keyserlingii,Ranodon_sibiricus,228.382,0.0946109,-0.00114762,0.000281563,0
3000000,Salamandrella_keyserlingii,Parahynobius_kordosi,212.44,0.0531068,0.00960944,0.0572255,0
3000000,Salamandrina_perspicillata,Mertensiella_caucasica,139.201,0.0674247,0.00337631,0.0698997,0
3000000,Ambystoma_gracile,Ambystoma_opacum,230.903,0.120345,-0.00397451,0.00102278,0
3000000,Cynops_pyrrhogaster,Laotriton_laoensis,233.069,0.200402,0.00130102,0.0855388,0
3000000,Pleurodeles_waltl,Notophthalmus_meridionalis,202.256,0.169247,-0.00722373,0.0961724,0
3000000,Plethodon_caddoensis,Plethodon_jordani,253.1,0.193022,9.02704e-05,0.00888417,0
3000000,Eurycea_naufragia,Eurycea_rathbuni,245.384,0.31532,0.00237569,0.191001,0
3000000,Chiropterotriton_dimidiatus,Parvimolge_townsendi,200.84,0.075613,-0.000351339,0.00444965,0
3000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,147.835,0.116386,-0.00616526,0.00569091,0
3000000,Cryptobranchus_alleganiensis,Urupia_monstrosa,29.8734,0.140631,-0.00453975,0.0675951,0
3500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.154663,-0.00317012,0.0868876,0
3500000,Salamandrella_keyserlingii,Ranodon_sibiricus,230.365,0.0718534,0.00449409,0.0078024,0
3500000,Onychodactylus_japonicus,Salamandrella_keyserlingii,111.54,0.046276,-0.000776733,0.0531169,0
3500000,Ambystoma_gracile,Ambystoma_opacum,225.746,0.177717,-0.00196102,0.117975,0
3500000,Bolitoglossa_lincolni,Bolitoglossa_decora,239.513,0.109706,-0.00135881,0.0178689,0
3500000,Salamandrina_perspicillata,Mertensiella_caucasica,164.717,0.138862,-0.00263577,0.0819546,0
3500000,Plethodon_yonahlossee,Plethodon_petraeus,242.222,0.136686,0.00480416,0.00118702,0
3500000,Eurycea_rathbuni,Eurycea_troglodytes,255.712,0.278219,0.0022195,0.174675,0
3500000,Batrachoseps_kawia,Batrachoseps_attenuatus,205.623,0.117904,-0.00431696,0.0468477,0
3500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,146.651,0.105872,-0.00558645,0.00360835,0
4000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0173423,-0.00423278,0.0048431,0
4000000,Salamandrella_keyserlingii,Ranodon_sibiricus,232.265,0.0961839,0.000242556,8.57606e-05,0
4000000,Ambystoma_gracile,Ambystoma_opacum,236.484,0.121603,0.00201726,0.0365296,0
4000000,Salamandrina_perspicillata,Mertensiella_caucasica,181.261,0.127752,0.00256727,0.120721,0
4000000,Plethodon_petraeus,Plethodon_kentucki,251.634,0.164042,-0.00202663,0.00767573,0
4000000,Eurycea_sosorum,Eurycea_nana,260.106,0.221074,-0.00251279,0.0430997,0
4000000,Bolitoglossa_odonnelli,Bolitoglossa_lignicolor,245.102,0.101421,0.000769369,0.0168154,0
4000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,156.213,0.0793371,-0.00167189,0.0114434,0
4000000,Cryptobranchus_alleganiensis,Urupia_monstrosa,30.7027,0.13189,-0.0026679,0.0859402,0
4500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.139792,-0.0038272,0.0766836,0
4500000,Salamandrella_keyserlingii,Ranodon_sibiricus,227.57,0.0867302,-0.00601085,0.00579438,0
4500000,Ambystoma_gracile,Ambystoma_opacum,233.306,0.0724326,0.00759748,0.00816551,0
4500000,Salamandrina_perspicillata,Mertensiella_caucasica,190.013,0.198729,-0.00789729,0.0993508,0
4500000,Plethodon_sherando,Plethodon_websteri,218.135,0.105499,-0.0017136,0.00758892,0
4500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,152.479,0.083667,-0.00202681,0.00386871,0
5000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.118788,-0.00154012,0.0917654,0
5000000,Salamandrella_keyserlingii,Ranodon_sibiricus,233.269,0.111994,-0.00479865,0.0347316,0
5000000,Ambystoma_gracile,Ambystoma_opacum,235.172,0.143384,-0.00664892,0.0350692,0
5000000,Salamandrina_perspicillata,Mertensiella_caucasica,177.397,0.138821,-0.00355292,0.0791502,0
5000000,Plethodon_metcalfi,Plethodon_chlorobryonis,257.388,0.268026,0.000480048,0.0287924,0
5000000,Eurycea_rathbuni,Eurycea_troglodytes,255.003,0.38906,-0.0038401,0.149108,0
5000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,161.77,0.0875449,-0.00334292,0.00203492,0
5500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.11898,-0.00195687,0.0877296,0
5500000,Ranodon_sibiricus,Hynobius_retardatus,235.666,0.095061,0.00560206,0.00400133,0
5500000,Ambystoma_talpoideum,Ambystoma_gracile,217.404,0.0928526,-0.000756306,0.033201,0
5500000,Pleurodeles_waltl,Notophthalmus_meridionalis,204.652,0.149345,-0.00704402,0.0767031,0
5500000,Plethodon_caddoensis,Plethodon_jordani,253.35,0.195904,0.00353606,0.0320516,0
5500000,Eurycea_sosorum,Eurycea_nana,262.624,0.248606,-0.00237549,0.0577371,0
5500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,151.743,0.077678,-0.00320397,0.00110132,0
5500000,Dicamptodon_tenebrosus,Proteus_anguinus,77.443,0.0400506,0.0051802,0.0493835,0
5500000,Eurycea_spelaea,Eurycea_chamberlaini,221.874,0.0737077,0.00129435,0.00373425,0
6000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.0422377,-0.00670494,0.0333966,0
6000000,Salamandrella_keyserlingii,Parahynobius_kordosi,224.797,0.104677,-0.00627337,0.0111196,0
6000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,164.542,0.0290014,3.56917e-05,0.00471169,0
6000000,Ambystoma_gracile,Ambystoma_opacum,239.063,0.0996621,-0.00287175,0.00760854,0
6000000,Salamandrina_perspicillata,Mertensiella_caucasica,180.086,0.127633,-0.000875534,0.0778775,0
6000000,Plethodon_yonahlossee,Plethodon_petraeus,250.378,0.190248,-0.00699641,0.010678,0
6000000,Eurycea_troglodytes,Eurycea_sosorum,257.854,0.355837,-0.00618597,0.105651,0
6000000,Batrachoseps_kawia,Batrachoseps_attenuatus,236.077,0.118473,-0.00296915,0.0438146,0
6000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,155.403,0.0449791,0.00414541,0.00120805,0
6000000,Dicamptodon_tenebrosus,Valdotriton_gracilis,75.6646,0.0637515,-0.00205205,0.0366656,0
6000000,Cryptobranchus_alleganiensis,Kokartus_honorarius,50.2844,0.157253,-0.00348408,0.10325,0
6500000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.149668,-0.00219372,0.101473,0
6500000,Ranodon_sibiricus,Hynobius_retardatus,236.797,0.0704151,0.0026836,0.00371315,0
6500000,Ambystoma_gracile,Ambystoma_opacum,237.148,0.1344,-0.00464792,0.020279,0
6500000,Salamandrina_perspicillata,Mertensiella_caucasica,182.346,0.228445,-0.00842327,0.100943,0
6500000,Plethodon_sherando,Plethodon_websteri,235.736,0.122931,-0.00449149,0.0325826,0
6500000,Eurycea_naufragia,Eurycea_rathbuni,243.862,0.159608,0.00461557,0.0333392,0
6500000,Nototriton_saslaya,Nototriton_guanacaste,255.491,0.317484,0.00430133,0.0489197,0
6500000,Parvimolge_townsendi,Bolitoglossa_cerroensis,210.785,0.0775082,0.001954,0.00231995,0
6500000,Ensatina_eschscholtzii,Hemidactylium_scutatum,167.805,0.0758986,-0.00327983,0.00411966,0
7000000,Cryptobranchus_alleganiensis,Celtedens_ibericus,0,0.000877127,-0.00164992,0.0220321,0
7000000,Salamandrella_keyserlingii,Ranodon_sibiricus,233.855,0.0869056,0.00633041,0.000532512,0
7000000,Onychodactylus_japonicus,Salamandrella_keyserlingii,121.863,0.0198223,-0.00102294,0.00607744,0
7000000,Ambystoma_talpoideum,Ambystoma_gracile,223.571,0.0758302,0.000848286,0.0394615,0
7000000,Lyciasalamandra_atifi,Lyciasalamandra_helverseni,244.665,0.046815,0.00576258,0.0195975,0
7000000,Mertensiella_caucasica,Pleurodeles_waltl,199.115,0.19646,-0.00107754,0.108557,0
7000000,Plethodon_sherando,Plethodon_websteri,222.108,0.12685,-0.000697243,0.00262135,0
7000000,Eurycea_chamberlaini,Eurycea_quadridigitata,235.979,0.143029,-0.0030829,0.0227007,0
7000000,Batrachoseps_wrighti,Palaeoplethodon_hispaniolae,182.309,0.0659009,0.00109602,0.00977024,0
7000000,Ensatina_eschscholtzii,Hemidactylium_scutatum,153.04,0.081764,-0.00550553,0.00486069,0
